# hostname;interval;timestamp;kbswpfree;kbswpused;%swpused;kbswpcad;%swpcad
NOEYYRYH;60;2017-08-08 08:32:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:33:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:34:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:35:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:36:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:37:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:38:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:39:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:40:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:41:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:42:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:43:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:44:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:45:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:46:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:47:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:48:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:49:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:50:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:51:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:52:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:53:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:54:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:55:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:56:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:57:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:58:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 08:59:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:00:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:01:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:02:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:03:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:04:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:05:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;59;2017-08-08 09:06:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:07:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:08:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:09:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:10:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:11:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:12:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:13:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:14:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:15:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:16:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:17:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:18:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;59;2017-08-08 09:19:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:20:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:21:02 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;59;2017-08-08 09:22:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:23:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:24:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:25:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:26:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:27:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:28:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:29:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:30:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:31:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:32:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:33:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:34:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:35:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:36:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;59;2017-08-08 09:37:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:38:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:39:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:40:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:41:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;59;2017-08-08 09:42:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:43:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;59;2017-08-08 09:44:02 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;58;2017-08-08 09:45:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;59;2017-08-08 09:46:01 UTC;2097008;140;0.01;0;0.00
NOEYYRYH;60;2017-08-08 09:47:01 UTC;2096996;152;0.01;12;7.89
NOEYYRYH;60;2017-08-08 09:48:01 UTC;2096996;152;0.01;12;7.89
NOEYYRYH;60;2017-08-08 09:49:01 UTC;2096996;152;0.01;12;7.89
NOEYYRYH;59;2017-08-08 09:50:01 UTC;2096996;152;0.01;12;7.89
NOEYYRYH;60;2017-08-08 09:51:01 UTC;2096996;152;0.01;12;7.89
NOEYYRYH;60;2017-08-08 09:52:01 UTC;2096996;152;0.01;12;7.89
NOEYYRYH;60;2017-08-08 09:53:01 UTC;2096996;152;0.01;12;7.89
NOEYYRYH;60;2017-08-08 09:54:01 UTC;2096996;152;0.01;12;7.89
NOEYYRYH;59;2017-08-08 09:55:01 UTC;2096996;152;0.01;12;7.89
NOEYYRYH;60;2017-08-08 09:56:01 UTC;2096996;152;0.01;12;7.89
NOEYYRYH;60;2017-08-08 09:57:01 UTC;2096996;152;0.01;12;7.89
NOEYYRYH;60;2017-08-08 09:58:01 UTC;2096996;152;0.01;12;7.89
NOEYYRYH;60;2017-08-08 09:59:01 UTC;2096996;152;0.01;12;7.89
NOEYYRYH;59;2017-08-08 10:00:02 UTC;2096996;152;0.01;12;7.89
NOEYYRYH;59;2017-08-08 10:01:01 UTC;2096996;152;0.01;12;7.89
NOEYYRYH;60;2017-08-08 10:02:01 UTC;2096996;152;0.01;12;7.89
NOEYYRYH;60;2017-08-08 10:03:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:04:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:05:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:06:02 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 10:07:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:08:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 10:09:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 10:10:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 10:11:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 10:12:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:13:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:14:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:15:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:16:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 10:17:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:18:02 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;58;2017-08-08 10:19:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 10:20:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:21:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 10:22:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:23:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:24:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 10:25:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:26:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:27:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:28:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:29:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:30:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:31:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 10:32:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:33:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:34:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:35:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 10:36:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:37:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 10:38:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 10:39:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:40:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:41:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 10:42:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:43:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 10:44:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:45:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:46:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:47:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:48:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:49:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:50:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 10:51:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:52:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:53:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:54:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:55:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:56:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:57:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 10:58:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 10:59:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:00:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:01:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:02:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 11:03:02 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 11:04:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:05:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 11:06:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 11:07:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:08:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 11:09:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 11:10:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:11:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:12:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:13:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:14:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:15:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:16:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:17:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:18:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:19:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:20:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:21:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:22:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:23:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:24:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:25:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:26:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:27:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:28:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:29:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:30:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:31:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:32:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:33:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:34:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:35:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:36:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:37:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:38:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:39:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:40:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:41:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:42:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:43:02 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 11:44:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:45:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:46:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:47:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:48:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:49:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:50:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:51:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:52:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:53:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:54:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:55:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:56:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:57:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:58:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 11:59:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:00:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:01:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:02:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:03:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:04:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:05:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:06:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:07:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:08:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:09:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:10:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:11:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:12:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:13:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:14:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:15:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:16:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:17:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:18:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:19:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:20:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:21:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:22:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 12:23:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:24:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:25:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:26:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:27:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:28:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:29:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:30:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:31:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:32:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:33:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 12:34:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 12:35:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:36:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:37:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:38:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:39:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:40:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:41:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:42:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:43:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:44:02 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 12:45:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 12:46:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 12:47:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:48:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:49:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:50:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:51:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 12:52:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 12:53:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;59;2017-08-08 12:54:01 UTC;2096996;152;0.01;0;0.00
NOEYYRYH;60;2017-08-08 12:55:01 UTC;2096996;152;0.01;0;0.00
