# hostname;interval;timestamp;tps;rtps;wtps;bread/s;bwrtn/s
NOEYYRYH;60;2017-08-09 07:30:01 UTC;11.24;0.00;11.24;0.00;124.57
NOEYYRYH;60;2017-08-09 07:31:01 UTC;290.46;0.47;289.99;13.61;4527.33
NOEYYRYH;60;2017-08-09 07:32:01 UTC;11.45;0.00;11.45;0.00;126.95
NOEYYRYH;60;2017-08-09 07:33:01 UTC;291.64;0.00;291.64;0.00;4546.23
NOEYYRYH;60;2017-08-09 07:34:01 UTC;14.32;0.00;14.32;0.00;159.25
NOEYYRYH;60;2017-08-09 07:35:01 UTC;298.03;7.20;290.83;396.00;4536.36
NOEYYRYH;60;2017-08-09 07:36:01 UTC;12.12;0.00;12.12;0.00;134.44
NOEYYRYH;60;2017-08-09 07:37:01 UTC;290.33;0.00;290.33;0.00;4532.09
NOEYYRYH;60;2017-08-09 07:38:01 UTC;13.94;0.00;13.94;0.00;155.12
NOEYYRYH;60;2017-08-09 07:39:01 UTC;292.48;0.00;292.48;0.00;4555.74
NOEYYRYH;60;2017-08-09 07:40:01 UTC;15.98;4.00;11.98;654.95;133.98
NOEYYRYH;60;2017-08-09 07:41:01 UTC;1936.51;12.02;1924.49;468.97;23011.99
NOEYYRYH;60;2017-08-09 07:42:01 UTC;2719.80;6.76;2713.04;648.23;25689.81
NOEYYRYH;60;2017-08-09 07:43:01 UTC;2674.73;4.45;2670.28;83.78;26090.18
NOEYYRYH;60;2017-08-09 07:44:01 UTC;2599.85;0.30;2599.55;6.39;23855.88
NOEYYRYH;60;2017-08-09 07:45:01 UTC;2600.53;0.00;2600.53;0.00;24838.93
NOEYYRYH;60;2017-08-09 07:46:01 UTC;2464.83;0.30;2464.53;3.99;23268.57
NOEYYRYH;60;2017-08-09 07:47:02 UTC;2273.71;0.00;2273.71;0.00;24184.51
NOEYYRYH;59;2017-08-09 07:48:01 UTC;2279.40;0.00;2279.40;0.00;23765.21
NOEYYRYH;60;2017-08-09 07:49:01 UTC;2932.91;0.00;2932.91;0.00;27516.79
NOEYYRYH;60;2017-08-09 07:50:01 UTC;2596.73;0.00;2596.73;0.00;23719.15
NOEYYRYH;60;2017-08-09 07:51:01 UTC;2630.28;0.03;2630.24;1.07;25048.74
NOEYYRYH;60;2017-08-09 07:52:01 UTC;2507.09;0.40;2506.69;7.70;23498.44
NOEYYRYH;60;2017-08-09 07:53:01 UTC;2354.52;1.13;2353.38;45.85;22979.41
NOEYYRYH;60;2017-08-09 07:54:01 UTC;1857.44;3.67;1853.78;137.42;20769.73
NOEYYRYH;60;2017-08-09 07:55:01 UTC;2666.95;0.10;2666.85;0.80;24592.14
NOEYYRYH;60;2017-08-09 07:56:01 UTC;2256.53;0.03;2256.50;0.27;20866.94
NOEYYRYH;60;2017-08-09 07:57:01 UTC;2495.02;0.00;2495.02;0.00;23919.76
NOEYYRYH;60;2017-08-09 07:58:01 UTC;2426.75;0.00;2426.75;0.00;22357.66
NOEYYRYH;60;2017-08-09 07:59:01 UTC;2457.06;1.40;2455.66;81.31;23680.24
NOEYYRYH;60;2017-08-09 08:00:01 UTC;4599.67;3.85;4595.82;174.09;62827.32
NOEYYRYH;60;2017-08-09 08:01:01 UTC;4028.13;0.13;4028.00;1.21;49966.65
NOEYYRYH;60;2017-08-09 08:02:01 UTC;4328.44;0.67;4327.77;7.92;51890.32
NOEYYRYH;60;2017-08-09 08:03:01 UTC;4022.24;0.13;4022.11;1.07;50168.14
NOEYYRYH;60;2017-08-09 08:04:01 UTC;3922.23;6.36;3915.87;375.37;48587.89
NOEYYRYH;60;2017-08-09 08:05:01 UTC;3770.24;1.43;3768.81;41.86;47891.75
NOEYYRYH;60;2017-08-09 08:06:01 UTC;3070.37;6.01;3064.36;261.19;38481.72
NOEYYRYH;60;2017-08-09 08:07:01 UTC;3345.34;0.03;3345.31;0.27;43417.82
NOEYYRYH;60;2017-08-09 08:08:01 UTC;3595.99;2.50;3593.49;100.60;40828.57
NOEYYRYH;60;2017-08-09 08:09:01 UTC;3249.57;4.76;3244.81;150.91;37216.15
NOEYYRYH;60;2017-08-09 08:10:01 UTC;3441.50;0.93;3440.56;23.50;43920.95
NOEYYRYH;60;2017-08-09 08:11:01 UTC;3920.28;1.04;3919.24;65.80;50677.23
NOEYYRYH;60;2017-08-09 08:12:01 UTC;3596.81;4.86;3591.95;67.64;47343.56
NOEYYRYH;60;2017-08-09 08:13:01 UTC;3498.33;2.09;3496.23;30.28;46627.37
NOEYYRYH;59;2017-08-09 08:14:01 UTC;4051.54;2.46;4049.08;99.88;49658.42
NOEYYRYH;60;2017-08-09 08:15:01 UTC;4535.10;0.07;4535.03;0.54;55541.07
NOEYYRYH;59;2017-08-09 08:16:01 UTC;3844.75;1.11;3843.64;9.29;47196.10
NOEYYRYH;60;2017-08-09 08:17:01 UTC;3842.01;0.15;3841.86;7.63;49838.43
NOEYYRYH;60;2017-08-09 08:18:01 UTC;3508.81;1.00;3507.81;14.72;44634.92
NOEYYRYH;60;2017-08-09 08:19:01 UTC;8216.63;2.48;8214.15;46.58;121041.86
NOEYYRYH;60;2017-08-09 08:20:01 UTC;31296.02;28.98;31267.03;1483.86;491699.08
NOEYYRYH;59;2017-08-09 08:21:01 UTC;6539.19;13.71;6525.48;711.37;87680.81
NOEYYRYH;59;2017-08-09 08:22:01 UTC;14984.19;7.91;14976.28;481.05;207206.88
NOEYYRYH;60;2017-08-09 08:23:01 UTC;11352.99;5.93;11347.06;165.59;152850.67
NOEYYRYH;60;2017-08-09 08:24:01 UTC;20955.09;19.44;20935.65;942.87;297220.28
NOEYYRYH;60;2017-08-09 08:25:01 UTC;25398.12;6.06;25392.07;336.72;362172.25
NOEYYRYH;59;2017-08-09 08:26:01 UTC;18224.87;863.93;17360.95;29072.45;245108.38
NOEYYRYH;60;2017-08-09 08:27:01 UTC;25068.18;1042.03;24026.15;32521.98;348085.83
NOEYYRYH;59;2017-08-09 08:28:01 UTC;29959.04;541.25;29417.80;12377.61;423460.61
NOEYYRYH;59;2017-08-09 08:29:01 UTC;7112.42;0.92;7111.50;11.56;101569.88
NOEYYRYH;59;2017-08-09 08:30:01 UTC;12529.00;14.05;12514.95;861.70;171515.53
NOEYYRYH;59;2017-08-09 08:31:01 UTC;15208.54;34.95;15173.59;1456.36;211806.23
NOEYYRYH;60;2017-08-09 08:32:01 UTC;20046.88;22.37;20024.50;1192.61;281893.39
NOEYYRYH;59;2017-08-09 08:33:01 UTC;23228.30;8.09;23220.21;106.00;331814.90
NOEYYRYH;60;2017-08-09 08:34:01 UTC;17736.44;2.14;17734.29;63.50;249645.55
NOEYYRYH;60;2017-08-09 08:35:01 UTC;29452.43;81.67;29370.76;3840.21;426734.99
NOEYYRYH;59;2017-08-09 08:36:01 UTC;31414.58;431.86;30982.71;10271.73;447830.78
NOEYYRYH;60;2017-08-09 08:37:01 UTC;5889.93;10.99;5878.93;516.20;83100.80
NOEYYRYH;60;2017-08-09 08:38:01 UTC;13637.24;13.33;13623.92;267.83;187845.92
NOEYYRYH;59;2017-08-09 08:39:01 UTC;15579.33;2.14;15577.19;63.13;216328.58
NOEYYRYH;59;2017-08-09 08:40:01 UTC;21243.68;34.29;21209.39;2333.91;296642.64
NOEYYRYH;60;2017-08-09 08:41:01 UTC;14845.68;38.95;14806.72;1260.48;209193.70
NOEYYRYH;60;2017-08-09 08:42:01 UTC;24191.56;17.39;24174.17;787.63;346413.98
NOEYYRYH;59;2017-08-09 08:43:01 UTC;29299.21;1.33;29297.88;18.02;425793.54
NOEYYRYH;60;2017-08-09 08:44:01 UTC;24997.45;74.48;24922.98;3087.19;357052.15
NOEYYRYH;60;2017-08-09 08:45:01 UTC;48945.20;229.37;48715.83;3583.63;756398.66
NOEYYRYH;60;2017-08-09 08:46:02 UTC;54308.31;46.69;54261.61;2190.59;859292.71
NOEYYRYH;59;2017-08-09 08:47:01 UTC;52495.71;36.45;52459.26;1543.68;830647.44
NOEYYRYH;59;2017-08-09 08:48:01 UTC;44013.05;244.60;43768.45;211078.89;691814.34
NOEYYRYH;59;2017-08-09 08:49:01 UTC;44966.81;263.25;44703.56;236343.90;706002.92
NOEYYRYH;59;2017-08-09 08:50:01 UTC;46760.40;260.80;46499.59;238911.98;735266.23
NOEYYRYH;59;2017-08-09 08:51:01 UTC;41083.24;472.06;40611.18;210413.63;641794.13
NOEYYRYH;60;2017-08-09 08:52:01 UTC;5868.77;1270.70;4598.07;516489.17;72892.32
NOEYYRYH;60;2017-08-09 08:53:01 UTC;24736.82;459.72;24277.10;399137.33;384478.85
NOEYYRYH;60;2017-08-09 08:54:01 UTC;8521.22;1278.23;7242.99;106488.35;112826.41
NOEYYRYH;60;2017-08-09 08:55:01 UTC;4018.49;1284.80;2733.69;212151.14;39426.85
NOEYYRYH;60;2017-08-09 08:56:01 UTC;8557.65;791.33;7766.32;49601.61;101129.39
NOEYYRYH;59;2017-08-09 08:57:01 UTC;6805.25;1448.20;5357.04;391770.01;71301.95
NOEYYRYH;59;2017-08-09 08:58:01 UTC;9933.73;1842.58;8091.15;187352.14;104593.47
NOEYYRYH;59;2017-08-09 08:59:01 UTC;10526.06;1095.06;9431.01;37079.54;127862.92
NOEYYRYH;60;2017-08-09 09:00:01 UTC;6236.47;1611.79;4624.68;449772.73;63254.13
NOEYYRYH;59;2017-08-09 09:01:01 UTC;12258.54;1321.48;10937.07;204173.16;144569.12
NOEYYRYH;59;2017-08-09 09:02:01 UTC;10627.58;1535.97;9091.61;49908.46;127140.41
NOEYYRYH;59;2017-08-09 09:03:01 UTC;8886.65;1655.08;7231.57;346117.20;97708.93
NOEYYRYH;60;2017-08-09 09:04:01 UTC;8154.46;1593.03;6561.44;431573.05;90730.30
NOEYYRYH;59;2017-08-09 09:05:01 UTC;14332.56;1585.20;12747.36;61800.13;173594.07
NOEYYRYH;60;2017-08-09 09:06:01 UTC;14573.96;1584.91;12989.05;124193.96;175265.41
NOEYYRYH;59;2017-08-09 09:07:01 UTC;8419.13;1763.83;6655.30;415154.68;89091.41
NOEYYRYH;60;2017-08-09 09:08:01 UTC;7704.18;1080.47;6623.71;330435.76;89283.76
NOEYYRYH;60;2017-08-09 09:09:01 UTC;12043.98;1339.38;10704.60;112603.12;140972.84
NOEYYRYH;60;2017-08-09 09:10:02 UTC;14909.13;2176.52;12732.61;89022.18;179741.43
NOEYYRYH;58;2017-08-09 09:11:01 UTC;8712.30;1767.80;6944.50;411932.11;95344.81
NOEYYRYH;59;2017-08-09 09:12:01 UTC;8347.69;1480.13;6867.56;400729.67;94534.21
NOEYYRYH;59;2017-08-09 09:13:01 UTC;12337.47;1631.31;10706.16;83782.73;141171.66
NOEYYRYH;60;2017-08-09 09:14:01 UTC;6224.46;723.67;5500.79;36540.59;78714.25
NOEYYRYH;60;2017-08-09 09:15:01 UTC;7056.69;1791.80;5264.89;386922.90;72622.48
NOEYYRYH;59;2017-08-09 09:16:01 UTC;7744.84;1213.52;6531.32;37787.04;85101.90
NOEYYRYH;59;2017-08-09 09:17:01 UTC;7325.71;1282.18;6043.52;139224.76;81799.73
NOEYYRYH;59;2017-08-09 09:18:01 UTC;8973.33;1560.51;7412.82;291904.07;101606.19
NOEYYRYH;59;2017-08-09 09:19:01 UTC;7548.58;1374.56;6174.02;46781.79;82415.78
NOEYYRYH;59;2017-08-09 09:20:01 UTC;9162.04;1855.73;7306.31;276536.79;96785.20
NOEYYRYH;59;2017-08-09 09:21:01 UTC;8266.56;1808.33;6458.23;370977.85;89091.62
NOEYYRYH;59;2017-08-09 09:22:01 UTC;10889.74;1630.10;9259.64;70408.75;125962.45
NOEYYRYH;59;2017-08-09 09:23:01 UTC;10525.06;1586.05;8939.01;177488.79;120661.49
NOEYYRYH;60;2017-08-09 09:24:01 UTC;7572.98;1413.07;6159.91;461308.96;84769.08
NOEYYRYH;59;2017-08-09 09:25:01 UTC;12730.79;2013.71;10717.08;111925.53;140391.77
NOEYYRYH;60;2017-08-09 09:26:01 UTC;11722.30;1877.86;9844.44;66593.48;139682.90
NOEYYRYH;59;2017-08-09 09:27:01 UTC;9320.97;1917.70;7403.26;381343.43;100654.62
NOEYYRYH;60;2017-08-09 09:28:01 UTC;9446.68;2053.55;7393.13;373732.28;100822.58
NOEYYRYH;59;2017-08-09 09:29:01 UTC;12995.68;1905.60;11090.08;86334.10;148557.63
NOEYYRYH;60;2017-08-09 09:30:01 UTC;16353.00;2101.36;14251.64;113808.50;197627.05
NOEYYRYH;60;2017-08-09 09:31:01 UTC;8695.50;2023.35;6672.14;474672.72;92527.69
NOEYYRYH;59;2017-08-09 09:32:01 UTC;10562.39;1784.23;8778.16;357402.09;120331.74
NOEYYRYH;59;2017-08-09 09:33:01 UTC;11047.17;1815.12;9232.04;100118.02;121335.44
NOEYYRYH;60;2017-08-09 09:34:01 UTC;6357.53;822.73;5534.81;62230.40;79124.88
NOEYYRYH;59;2017-08-09 09:35:01 UTC;7158.59;1951.37;5207.22;384851.17;71825.21
NOEYYRYH;60;2017-08-09 09:36:01 UTC;8461.52;1405.19;7056.33;44766.02;92763.20
NOEYYRYH;60;2017-08-09 09:37:01 UTC;7705.10;1301.53;6403.58;190663.80;85768.03
NOEYYRYH;60;2017-08-09 09:38:01 UTC;8863.41;1690.74;7172.68;310179.93;98062.17
NOEYYRYH;59;2017-08-09 09:39:02 UTC;7644.29;1489.66;6154.63;46443.18;82827.24
NOEYYRYH;59;2017-08-09 09:40:01 UTC;9096.60;1840.60;7256.00;246704.61;95903.79
NOEYYRYH;60;2017-08-09 09:41:01 UTC;8587.90;1766.89;6821.02;372038.31;93965.32
NOEYYRYH;59;2017-08-09 09:42:01 UTC;10683.60;1429.89;9253.72;48025.29;125529.77
NOEYYRYH;59;2017-08-09 09:43:01 UTC;10680.89;1584.35;9096.53;168885.33;123026.92
NOEYYRYH;60;2017-08-09 09:44:01 UTC;7568.65;1508.35;6060.30;450201.88;83183.60
NOEYYRYH;59;2017-08-09 09:45:01 UTC;12786.15;1811.22;10974.93;139716.80;144129.13
NOEYYRYH;60;2017-08-09 09:46:01 UTC;9704.55;1681.47;8023.08;57700.72;114579.55
NOEYYRYH;60;2017-08-09 09:47:01 UTC;10021.02;1864.49;8156.52;303519.89;110829.39
NOEYYRYH;60;2017-08-09 09:48:01 UTC;8824.54;2040.29;6784.25;438522.08;92914.02
NOEYYRYH;59;2017-08-09 09:49:01 UTC;12999.07;1688.22;11310.85;101359.92;149184.18
NOEYYRYH;60;2017-08-09 09:50:01 UTC;14106.53;2036.98;12069.54;74645.78;170759.84
NOEYYRYH;59;2017-08-09 09:51:01 UTC;9719.89;2140.60;7579.29;401854.64;103844.41
NOEYYRYH;59;2017-08-09 09:52:01 UTC;9466.94;1804.56;7662.38;409785.36;105431.73
NOEYYRYH;60;2017-08-09 09:53:01 UTC;11995.95;996.78;10999.18;42406.72;145927.25
NOEYYRYH;60;2017-08-09 09:54:01 UTC;18.83;2.64;16.19;106.47;173.98
NOEYYRYH;60;2017-08-09 09:55:01 UTC;280.02;0.00;280.02;0.00;4366.45
NOEYYRYH;60;2017-08-09 09:56:01 UTC;12.36;0.87;11.49;84.87;125.84
NOEYYRYH;60;2017-08-09 09:57:01 UTC;289.96;0.03;289.93;0.27;4525.20
NOEYYRYH;60;2017-08-09 09:58:01 UTC;16.79;0.98;15.81;13.60;171.92
NOEYYRYH;60;2017-08-09 09:59:01 UTC;293.06;1.25;291.81;18.14;4541.74
NOEYYRYH;60;2017-08-09 10:00:01 UTC;10.96;0.03;10.92;0.27;119.26
NOEYYRYH;60;2017-08-09 10:01:01 UTC;289.64;0.07;289.58;0.53;4522.35
NOEYYRYH;60;2017-08-09 10:02:01 UTC;18.25;5.25;13.00;64.01;140.02
NOEYYRYH;60;2017-08-09 10:03:01 UTC;291.78;0.62;291.16;9.07;4539.16
NOEYYRYH;60;2017-08-09 10:04:01 UTC;14.37;0.00;14.37;0.00;153.65
NOEYYRYH;60;2017-08-09 10:05:01 UTC;289.94;0.17;289.77;29.62;4522.70
NOEYYRYH;60;2017-08-09 10:06:01 UTC;11.84;0.03;11.81;0.27;128.64
NOEYYRYH;60;2017-08-09 10:07:01 UTC;290.63;0.60;290.03;18.68;4524.93
NOEYYRYH;60;2017-08-09 10:08:01 UTC;15.07;0.60;14.47;8.53;155.23
NOEYYRYH;60;2017-08-09 10:09:01 UTC;290.19;0.00;290.19;0.00;4529.69
NOEYYRYH;60;2017-08-09 10:10:01 UTC;12.82;0.00;12.82;0.00;136.45
NOEYYRYH;60;2017-08-09 10:11:01 UTC;289.86;0.07;289.80;1.60;4520.57
NOEYYRYH;60;2017-08-09 10:12:01 UTC;11.77;0.00;11.77;0.00;126.46
NOEYYRYH;60;2017-08-09 10:13:01 UTC;291.81;0.55;291.26;8.27;4541.96
NOEYYRYH;60;2017-08-09 10:14:01 UTC;14.02;0.00;14.02;0.00;150.45
NOEYYRYH;60;2017-08-09 10:15:01 UTC;289.61;0.00;289.61;0.00;4521.46
NOEYYRYH;60;2017-08-09 10:16:01 UTC;11.86;0.00;11.86;0.00;128.60
NOEYYRYH;60;2017-08-09 10:17:01 UTC;289.39;0.00;289.39;0.00;4520.35
NOEYYRYH;60;2017-08-09 10:18:01 UTC;14.87;0.03;14.84;0.27;160.32
NOEYYRYH;60;2017-08-09 10:19:01 UTC;291.68;0.20;291.48;1.60;4542.54
NOEYYRYH;60;2017-08-09 10:20:01 UTC;11.96;0.00;11.96;0.00;128.06
NOEYYRYH;60;2017-08-09 10:21:01 UTC;289.78;0.00;289.78;0.00;4521.68
NOEYYRYH;60;2017-08-09 10:22:01 UTC;11.96;0.00;11.96;0.00;127.53
NOEYYRYH;60;2017-08-09 10:23:01 UTC;292.96;1.18;291.78;17.34;4546.54
NOEYYRYH;60;2017-08-09 10:24:01 UTC;15.41;1.17;14.24;17.61;152.32
NOEYYRYH;60;2017-08-09 10:25:02 UTC;290.41;0.03;290.38;1.60;4529.20
NOEYYRYH;59;2017-08-09 10:26:01 UTC;11.84;0.00;11.84;0.00;128.61
NOEYYRYH;60;2017-08-09 10:27:01 UTC;289.78;0.00;289.78;0.00;4523.55
NOEYYRYH;60;2017-08-09 10:28:01 UTC;15.08;0.03;15.04;0.27;161.17
NOEYYRYH;60;2017-08-09 10:29:01 UTC;290.96;0.00;290.96;0.00;4535.07
NOEYYRYH;60;2017-08-09 10:30:01 UTC;11.69;0.00;11.69;0.00;126.24
NOEYYRYH;60;2017-08-09 10:31:01 UTC;290.05;0.17;289.88;1.33;4524.40
NOEYYRYH;60;2017-08-09 10:32:01 UTC;12.14;0.00;12.14;0.00;130.20
NOEYYRYH;60;2017-08-09 10:33:01 UTC;292.33;1.13;291.20;17.08;4539.34
NOEYYRYH;60;2017-08-09 10:34:01 UTC;15.04;0.63;14.41;9.60;155.01
NOEYYRYH;60;2017-08-09 10:35:01 UTC;289.96;0.13;289.83;1.07;4523.46
NOEYYRYH;60;2017-08-09 10:36:01 UTC;12.01;0.03;11.97;0.27;130.07
NOEYYRYH;60;2017-08-09 10:37:01 UTC;288.86;0.00;288.86;0.00;4515.06
NOEYYRYH;60;2017-08-09 10:38:01 UTC;82.53;55.10;27.43;1064.17;329.72
NOEYYRYH;60;2017-08-09 10:39:01 UTC;291.86;0.00;291.86;0.00;4547.87
NOEYYRYH;60;2017-08-09 10:40:01 UTC;12.51;0.00;12.51;0.00;133.47
NOEYYRYH;60;2017-08-09 10:41:01 UTC;288.93;0.13;288.80;23.74;4514.04
NOEYYRYH;60;2017-08-09 10:42:01 UTC;11.84;0.23;11.61;4.00;125.97
NOEYYRYH;60;2017-08-09 10:43:01 UTC;292.80;1.20;291.59;37.63;4544.63
NOEYYRYH;60;2017-08-09 10:44:01 UTC;19.46;5.22;14.24;226.42;155.30
NOEYYRYH;60;2017-08-09 10:45:01 UTC;293.42;2.55;290.87;36.67;4535.73
NOEYYRYH;60;2017-08-09 10:46:01 UTC;12.68;0.00;12.68;0.00;135.98
NOEYYRYH;60;2017-08-09 10:47:01 UTC;289.33;0.00;289.33;0.00;4520.84
NOEYYRYH;60;2017-08-09 10:48:01 UTC;15.14;0.00;15.14;0.00;163.18
NOEYYRYH;60;2017-08-09 10:49:01 UTC;291.37;0.17;291.21;1.33;4541.16
NOEYYRYH;60;2017-08-09 10:50:01 UTC;1073.54;8.13;1065.41;221.55;13211.29
NOEYYRYH;60;2017-08-09 10:51:01 UTC;2448.61;0.03;2448.57;11.27;28793.96
NOEYYRYH;60;2017-08-09 10:52:01 UTC;2928.76;1.58;2927.18;128.39;33803.73
NOEYYRYH;60;2017-08-09 10:53:01 UTC;2779.71;0.57;2779.14;58.36;32831.45
NOEYYRYH;60;2017-08-09 10:54:01 UTC;2581.74;0.00;2581.74;0.00;29644.87
NOEYYRYH;60;2017-08-09 10:55:01 UTC;2428.54;1.02;2427.52;11.81;28556.36
NOEYYRYH;60;2017-08-09 10:56:01 UTC;2363.72;0.03;2363.68;0.27;27503.35
NOEYYRYH;60;2017-08-09 10:57:01 UTC;2110.62;0.00;2110.62;0.00;24256.91
NOEYYRYH;59;2017-08-09 10:58:01 UTC;2883.26;0.55;2882.70;6.72;33142.38
NOEYYRYH;60;2017-08-09 10:59:01 UTC;2815.38;0.00;2815.38;0.00;33183.95
NOEYYRYH;60;2017-08-09 11:00:01 UTC;2431.30;0.00;2431.30;0.00;27949.25
NOEYYRYH;60;2017-08-09 11:01:01 UTC;2372.97;0.62;2372.35;17.45;28352.02
NOEYYRYH;60;2017-08-09 11:02:01 UTC;2337.64;11.89;2325.75;6983.30;27950.84
NOEYYRYH;60;2017-08-09 11:03:01 UTC;2137.19;0.03;2137.16;0.27;25413.61
NOEYYRYH;60;2017-08-09 11:04:01 UTC;2249.59;0.00;2249.59;0.00;25834.48
NOEYYRYH;60;2017-08-09 11:05:01 UTC;2685.83;0.00;2685.83;0.00;31717.28
NOEYYRYH;60;2017-08-09 11:06:01 UTC;2332.53;0.00;2332.53;0.00;26862.35
NOEYYRYH;60;2017-08-09 11:07:01 UTC;2449.60;0.00;2449.60;0.00;29192.36
NOEYYRYH;60;2017-08-09 11:08:01 UTC;2196.41;0.10;2196.30;2.14;25409.00
NOEYYRYH;60;2017-08-09 11:09:01 UTC;4228.69;5.44;4223.25;291.39;58580.39
NOEYYRYH;60;2017-08-09 11:10:01 UTC;3483.24;0.40;3482.84;9.10;46313.01
NOEYYRYH;60;2017-08-09 11:11:01 UTC;4345.04;7.07;4337.97;330.94;56864.63
NOEYYRYH;60;2017-08-09 11:12:01 UTC;3983.78;1.81;3981.97;120.48;52874.59
NOEYYRYH;60;2017-08-09 11:13:01 UTC;3152.16;0.94;3151.22;12.31;42503.31
NOEYYRYH;60;2017-08-09 11:14:01 UTC;3670.78;1.17;3669.61;13.10;50942.47
NOEYYRYH;60;2017-08-09 11:15:01 UTC;3717.05;1.63;3715.41;37.59;52331.81
NOEYYRYH;60;2017-08-09 11:16:01 UTC;3219.93;4.15;3215.78;164.10;43779.96
NOEYYRYH;59;2017-08-09 11:17:01 UTC;4009.79;2.39;4007.40;108.44;52841.84
NOEYYRYH;60;2017-08-09 11:18:01 UTC;3937.27;1.84;3935.43;50.64;52316.14
NOEYYRYH;60;2017-08-09 11:19:02 UTC;4229.95;4.76;4225.19;258.09;58293.33
NOEYYRYH;59;2017-08-09 11:20:01 UTC;3872.93;3.09;3869.84;209.10;53618.19
NOEYYRYH;60;2017-08-09 11:21:01 UTC;3726.75;1.04;3725.72;114.84;52000.67
NOEYYRYH;60;2017-08-09 11:22:01 UTC;3079.83;0.60;3079.23;20.05;42357.89
NOEYYRYH;60;2017-08-09 11:23:01 UTC;3563.72;0.54;3563.19;31.11;47505.25
NOEYYRYH;59;2017-08-09 11:24:01 UTC;4197.74;0.34;4197.40;15.37;52218.34
NOEYYRYH;59;2017-08-09 11:25:01 UTC;4310.34;1.55;4308.79;47.14;58176.84
NOEYYRYH;60;2017-08-09 11:26:01 UTC;3870.35;6.59;3863.76;117.21;53133.70
NOEYYRYH;60;2017-08-09 11:27:01 UTC;3925.86;0.33;3925.52;33.74;54581.56
NOEYYRYH;60;2017-08-09 11:28:01 UTC;3765.41;0.85;3764.56;10.40;52590.63
NOEYYRYH;59;2017-08-09 11:29:01 UTC;27478.56;0.64;27477.92;13.99;427249.37
NOEYYRYH;60;2017-08-09 11:30:01 UTC;12944.74;14.83;12929.91;784.87;202875.58
NOEYYRYH;59;2017-08-09 11:31:01 UTC;9749.86;15.64;9734.22;498.27;134779.89
NOEYYRYH;59;2017-08-09 11:32:01 UTC;20792.92;19.67;20773.26;1116.96;293909.16
NOEYYRYH;60;2017-08-09 11:33:01 UTC;26552.07;364.14;26187.92;12313.07;369183.47
NOEYYRYH;60;2017-08-09 11:34:01 UTC;18545.38;1.71;18543.67;91.84;265351.33
NOEYYRYH;60;2017-08-09 11:35:01 UTC;28109.08;71.11;28037.97;2328.59;405328.59
NOEYYRYH;60;2017-08-09 11:36:01 UTC;31857.85;656.94;31200.90;21258.37;454450.13
NOEYYRYH;60;2017-08-09 11:37:01 UTC;36587.17;168.24;36418.94;3761.36;525083.36
NOEYYRYH;60;2017-08-09 11:38:01 UTC;5784.64;3.76;5780.89;55.26;82949.16
NOEYYRYH;59;2017-08-09 11:39:01 UTC;16314.90;36.00;16278.90;1727.96;228683.50
NOEYYRYH;60;2017-08-09 11:40:01 UTC;19028.13;33.72;18994.40;1584.58;269799.26
NOEYYRYH;60;2017-08-09 11:41:01 UTC;24636.04;31.24;24604.80;871.41;350037.32
NOEYYRYH;60;2017-08-09 11:42:02 UTC;23106.56;1.36;23105.20;19.86;331849.45
NOEYYRYH;59;2017-08-09 11:43:01 UTC;21938.69;24.13;21914.56;908.99;315671.41
NOEYYRYH;60;2017-08-09 11:44:01 UTC;32093.17;439.86;31653.31;12817.01;461924.84
NOEYYRYH;59;2017-08-09 11:45:01 UTC;34592.92;175.78;34417.14;3719.13;498852.25
NOEYYRYH;60;2017-08-09 11:46:01 UTC;9026.73;0.69;9026.04;17.72;127872.46
NOEYYRYH;59;2017-08-09 11:47:01 UTC;14144.22;26.68;14117.54;1525.58;198364.68
NOEYYRYH;59;2017-08-09 11:48:01 UTC;19610.06;20.34;19589.72;1072.32;277971.66
NOEYYRYH;60;2017-08-09 11:49:01 UTC;24004.93;15.60;23989.32;560.15;344026.55
NOEYYRYH;59;2017-08-09 11:50:01 UTC;28233.47;0.78;28232.69;11.05;403632.49
NOEYYRYH;60;2017-08-09 11:51:01 UTC;19603.17;31.95;19571.22;1651.73;280899.31
NOEYYRYH;60;2017-08-09 11:52:02 UTC;30555.13;65.94;30489.19;2612.68;446276.59
NOEYYRYH;58;2017-08-09 11:53:01 UTC;42828.82;27.38;42801.44;551.95;637461.19
NOEYYRYH;60;2017-08-09 11:54:01 UTC;55350.54;50.23;55300.32;2478.12;875539.18
NOEYYRYH;59;2017-08-09 11:55:01 UTC;53619.46;36.16;53583.30;1822.30;848299.81
NOEYYRYH;59;2017-08-09 11:56:01 UTC;51256.10;164.60;51091.50;133198.51;808294.42
NOEYYRYH;59;2017-08-09 11:57:01 UTC;51272.63;285.65;50986.97;260226.70;805972.29
NOEYYRYH;59;2017-08-09 11:58:01 UTC;50337.57;290.83;50046.74;265932.73;791005.74
NOEYYRYH;59;2017-08-09 11:59:01 UTC;46245.82;529.36;45716.46;236576.05;722709.75
NOEYYRYH;60;2017-08-09 12:00:01 UTC;5734.60;1277.22;4457.38;616612.23;70611.22
NOEYYRYH;60;2017-08-09 12:01:01 UTC;30833.41;435.02;30398.39;374518.80;481278.28
NOEYYRYH;60;2017-08-09 12:02:01 UTC;3294.48;1390.97;1903.51;81293.32;27485.46
