# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
NOEYYRYH;60;2017-07-31 08:38:01 UTC;0.00;304.58;737.56;0.00;340.39;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 08:39:01 UTC;0.00;1130.24;1081.53;0.00;663.97;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 08:40:01 UTC;0.00;23.80;714.17;0.00;324.77;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 08:41:01 UTC;0.07;1130.41;1271.68;0.00;741.53;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 08:42:01 UTC;0.00;26.00;725.90;0.00;338.17;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 08:43:02 UTC;0.00;859.19;1204.55;0.00;719.59;0.00;0.00;0.00;0.00
NOEYYRYH;59;2017-07-31 08:44:01 UTC;0.00;315.21;798.34;0.00;315.70;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 08:45:01 UTC;0.00;852.79;1268.69;0.00;773.19;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 08:46:01 UTC;0.00;303.29;697.30;0.00;291.72;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 08:47:01 UTC;0.00;1121.09;1184.41;0.00;743.62;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 08:48:01 UTC;0.00;29.35;627.43;0.00;252.93;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 08:49:01 UTC;0.00;1132.28;1254.16;0.00;775.28;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 08:50:01 UTC;0.00;28.19;728.10;0.00;295.36;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 08:51:01 UTC;0.00;853.30;1280.88;0.00;765.72;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 08:52:01 UTC;0.00;304.05;693.71;0.00;289.39;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 08:53:01 UTC;0.00;854.18;1197.86;0.00;742.95;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 08:54:01 UTC;0.07;305.82;634.22;0.00;261.13;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 08:55:01 UTC;0.00;1123.63;1189.18;0.00;748.77;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 08:56:01 UTC;0.00;22.98;643.53;0.00;258.67;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 08:57:01 UTC;0.13;1124.33;1179.40;0.00;744.80;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 08:58:01 UTC;0.00;30.47;606.75;0.00;262.37;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 08:59:01 UTC;0.13;859.07;1365.86;0.00;793.86;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:00:01 UTC;0.00;304.39;803.64;0.00;317.58;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:01:01 UTC;0.00;852.39;1219.94;0.00;756.12;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:02:01 UTC;0.00;298.70;672.47;0.00;281.58;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:03:01 UTC;0.00;1127.67;1220.58;0.00;751.30;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:04:01 UTC;0.00;36.58;689.05;0.00;280.69;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:05:01 UTC;0.07;1122.52;1206.11;0.00;752.07;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:06:01 UTC;0.00;31.23;793.20;0.00;325.53;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:07:01 UTC;0.00;857.51;1339.40;0.00;812.27;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:08:01 UTC;0.07;308.97;708.62;0.00;291.08;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:09:01 UTC;0.00;860.60;1302.34;0.00;778.76;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:10:01 UTC;0.00;306.96;669.69;0.00;284.94;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:11:01 UTC;0.00;853.91;1272.29;0.00;787.41;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:12:01 UTC;0.00;301.90;668.13;0.00;265.93;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:13:01 UTC;3.94;1133.56;1311.82;0.02;805.93;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:14:01 UTC;0.00;32.14;683.11;0.00;261.08;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:15:01 UTC;0.00;850.84;1223.55;0.00;766.12;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:16:01 UTC;0.00;302.37;630.04;0.00;271.05;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:17:01 UTC;0.00;859.81;1400.17;0.00;813.06;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:18:01 UTC;0.00;310.40;635.51;0.00;246.05;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:19:01 UTC;0.00;863.54;1407.65;0.00;861.43;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:20:01 UTC;0.00;303.54;675.10;0.00;243.88;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:21:01 UTC;0.00;1131.18;1383.61;0.00;814.31;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:22:01 UTC;0.00;32.17;694.38;0.00;278.63;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:23:01 UTC;0.00;865.25;1420.57;0.00;808.31;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:24:01 UTC;0.00;307.54;559.51;0.00;259.67;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:25:01 UTC;0.00;850.14;1190.17;0.00;742.89;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:26:01 UTC;0.00;297.98;630.59;0.00;262.27;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:27:01 UTC;0.00;850.88;1197.68;0.00;740.37;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:28:01 UTC;0.20;309.98;860.53;0.00;339.67;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:29:01 UTC;0.00;1135.51;1179.92;0.00;745.96;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:30:01 UTC;0.67;27.76;662.64;0.02;281.10;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:31:01 UTC;0.00;849.70;1291.78;0.00;766.34;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:32:01 UTC;0.00;299.35;619.79;0.00;258.81;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:33:01 UTC;0.00;851.54;1201.97;0.00;743.77;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:34:01 UTC;0.00;306.06;617.61;0.00;256.50;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:35:01 UTC;0.00;849.42;1183.68;0.00;737.41;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:36:02 UTC;0.00;298.68;639.44;0.00;262.71;0.00;0.00;0.00;0.00
NOEYYRYH;59;2017-07-31 09:37:01 UTC;0.00;862.68;1114.14;0.00;678.04;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:38:01 UTC;0.00;302.92;731.14;0.00;331.61;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:39:01 UTC;0.00;854.11;1071.03;0.00;951.29;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:40:01 UTC;0.07;300.62;719.41;0.00;332.43;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:41:01 UTC;0.00;847.95;1120.12;0.00;677.38;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:42:01 UTC;0.00;298.95;697.50;0.00;327.50;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:43:01 UTC;0.00;850.23;1056.95;0.00;663.70;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:44:01 UTC;0.00;308.15;791.16;0.00;344.89;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:45:01 UTC;0.00;847.69;993.43;0.00;589.44;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:46:01 UTC;0.00;298.90;810.40;0.00;410.79;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:47:01 UTC;0.00;850.01;1013.87;0.00;599.80;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:48:01 UTC;0.00;302.38;804.45;0.00;401.90;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:49:01 UTC;0.00;855.10;937.71;0.00;588.38;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:50:01 UTC;0.00;300.72;902.82;0.00;418.12;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:51:01 UTC;0.00;574.59;1000.20;0.00;586.83;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:52:01 UTC;0.00;573.32;817.63;0.00;415.74;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:53:01 UTC;3.00;578.99;1145.35;0.02;635.29;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:54:01 UTC;0.00;583.01;784.53;0.00;398.51;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:55:01 UTC;3.60;582.92;1116.88;0.02;648.90;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:56:01 UTC;0.00;578.58;912.65;0.00;446.80;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:57:01 UTC;0.00;580.49;985.92;0.00;585.92;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:58:01 UTC;0.00;577.14;828.92;0.00;411.31;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 09:59:01 UTC;0.00;590.86;1106.12;0.00;643.83;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:00:01 UTC;0.00;578.15;887.44;0.00;436.65;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:01:01 UTC;0.13;583.38;1145.33;0.00;666.97;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:02:01 UTC;0.00;577.81;861.87;0.00;432.24;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:03:01 UTC;0.00;579.87;1031.45;0.00;596.03;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:04:01 UTC;0.00;580.62;795.38;0.00;406.42;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:05:01 UTC;0.00;582.87;1114.39;0.00;648.62;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:06:01 UTC;0.00;578.64;894.33;0.00;441.14;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:07:01 UTC;0.00;587.18;1202.49;0.00;675.67;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:08:01 UTC;0.07;592.92;1032.95;0.00;503.11;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:09:01 UTC;0.00;592.12;1123.56;0.00;649.65;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:10:01 UTC;0.00;577.52;816.88;0.00;426.68;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:11:01 UTC;34.30;578.55;1103.59;0.05;643.57;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:12:01 UTC;0.00;578.52;856.55;0.00;428.50;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:13:01 UTC;0.07;580.50;1017.59;0.00;1054.59;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:14:01 UTC;0.33;580.65;852.84;0.00;422.88;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:15:01 UTC;0.00;582.01;1017.85;0.00;599.13;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:16:01 UTC;0.00;576.37;995.76;0.00;496.28;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:17:01 UTC;2.00;581.65;1203.49;0.02;661.39;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:18:01 UTC;0.07;585.82;960.52;0.00;481.01;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:19:01 UTC;0.00;587.25;1141.04;0.00;645.33;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:20:01 UTC;0.00;576.39;838.21;0.00;424.56;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:21:01 UTC;0.00;576.55;1046.44;0.00;608.44;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:22:01 UTC;0.20;576.08;938.52;0.00;448.59;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:23:01 UTC;0.07;588.22;1035.85;0.00;618.36;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:24:01 UTC;0.33;585.35;1005.52;0.00;502.55;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:25:01 UTC;0.27;585.41;1178.68;0.00;668.80;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:26:01 UTC;0.00;579.51;927.41;0.00;474.49;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:27:01 UTC;0.00;588.58;1252.62;0.00;696.34;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:28:01 UTC;0.07;577.58;1007.07;0.00;472.22;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:29:01 UTC;0.27;590.42;1143.88;0.00;664.69;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:30:02 UTC;0.00;573.18;834.74;0.00;414.23;0.00;0.00;0.00;0.00
NOEYYRYH;59;2017-07-31 10:31:01 UTC;0.00;583.99;1024.33;0.00;603.56;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:32:01 UTC;0.00;573.38;794.78;0.00;407.25;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:33:01 UTC;0.00;578.06;1016.51;0.00;592.00;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:34:01 UTC;0.00;580.71;810.44;0.00;411.16;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:35:01 UTC;0.00;575.59;997.63;0.00;590.15;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:36:01 UTC;0.00;571.91;823.28;0.00;414.14;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:37:01 UTC;0.00;575.55;1000.55;0.00;590.61;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:38:01 UTC;0.00;576.55;804.22;0.00;417.83;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:39:01 UTC;0.00;581.69;1020.96;0.00;592.10;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:40:01 UTC;0.00;573.03;785.25;0.00;408.95;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:41:01 UTC;0.00;574.35;1034.17;0.00;595.76;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:42:01 UTC;0.00;572.76;805.58;0.00;406.77;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:43:01 UTC;0.00;578.02;1006.05;0.00;589.93;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:44:01 UTC;0.00;579.82;808.17;0.00;409.91;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:45:01 UTC;0.00;574.96;1030.21;0.00;593.17;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:46:01 UTC;0.00;572.55;810.14;0.00;414.02;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:47:01 UTC;0.00;576.65;964.46;0.00;583.79;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:48:01 UTC;0.00;576.09;843.79;0.00;413.26;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:49:01 UTC;0.00;583.16;999.62;0.00;588.91;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:50:01 UTC;0.00;572.22;787.71;0.00;408.82;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:51:01 UTC;0.00;573.89;1035.77;0.00;596.30;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:52:01 UTC;0.00;573.13;812.35;0.00;408.80;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:53:01 UTC;0.00;577.89;1007.07;0.00;607.45;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:54:01 UTC;0.00;580.16;793.86;0.00;407.14;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:55:01 UTC;1.33;573.99;1019.72;0.05;592.51;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:56:01 UTC;2.60;573.38;798.67;0.03;411.51;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:57:01 UTC;0.00;576.35;1023.38;0.00;592.80;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:58:01 UTC;0.00;575.79;790.25;0.00;404.80;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 10:59:01 UTC;0.00;580.82;1012.43;0.00;701.03;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:00:01 UTC;0.00;573.30;809.63;0.00;410.85;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:01:01 UTC;0.00;574.01;1055.55;0.00;595.10;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:02:01 UTC;0.00;577.09;886.44;0.00;438.02;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:03:01 UTC;0.00;578.39;1005.80;0.00;590.23;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:04:01 UTC;0.00;580.22;829.56;0.00;418.88;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:05:01 UTC;0.00;576.62;997.28;0.00;588.11;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:06:01 UTC;0.00;571.26;821.61;0.00;414.52;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:07:01 UTC;0.00;578.65;991.06;0.00;588.07;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:08:01 UTC;0.00;578.22;829.91;0.00;412.41;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:09:01 UTC;0.00;581.70;1026.04;0.00;596.80;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:10:01 UTC;0.00;574.26;809.87;0.00;415.21;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:11:01 UTC;0.00;575.02;992.91;0.00;601.35;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:12:01 UTC;0.00;574.72;795.56;0.00;407.12;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:13:01 UTC;0.00;580.89;1035.85;0.00;596.00;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:14:01 UTC;0.00;579.72;791.28;0.00;405.95;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:15:01 UTC;0.00;576.82;1009.27;0.00;599.70;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:16:01 UTC;0.00;571.95;827.31;0.00;417.09;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:17:01 UTC;0.00;577.42;1002.02;0.00;589.03;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:18:01 UTC;0.00;576.64;820.79;0.00;415.00;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:19:01 UTC;0.00;582.66;990.73;0.00;583.88;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:20:01 UTC;0.00;573.86;822.46;0.00;413.05;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:21:01 UTC;0.00;574.55;998.87;0.00;590.56;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:22:01 UTC;1.13;573.95;905.85;0.02;435.28;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:23:01 UTC;0.00;582.36;993.10;0.00;584.28;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:24:02 UTC;0.00;579.59;834.36;0.00;416.91;0.00;0.00;0.00;0.00
NOEYYRYH;59;2017-07-31 11:25:01 UTC;0.00;585.41;1010.97;0.00;598.00;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:26:01 UTC;0.00;578.92;913.78;0.00;455.29;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:27:01 UTC;0.00;575.81;1008.87;0.00;590.41;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:28:01 UTC;16.35;579.74;913.63;0.13;443.42;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:29:01 UTC;0.00;583.33;1026.58;0.00;593.33;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:30:01 UTC;0.00;571.88;788.87;0.00;408.02;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:31:01 UTC;0.00;575.62;1027.03;0.00;596.65;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:32:01 UTC;0.00;572.52;814.87;0.00;410.95;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:33:01 UTC;0.00;579.48;1027.39;0.00;601.85;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:34:01 UTC;0.00;579.62;790.91;0.00;401.32;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:35:01 UTC;0.00;574.92;1009.47;0.00;590.51;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:36:01 UTC;0.00;571.09;797.37;0.00;413.16;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:37:01 UTC;0.00;574.89;1030.18;0.00;592.96;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:38:01 UTC;0.00;578.85;771.11;0.00;405.44;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:39:01 UTC;0.00;579.59;1048.50;0.00;596.00;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:40:01 UTC;0.00;571.29;811.84;0.00;412.44;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:41:01 UTC;0.00;576.21;976.13;0.00;587.17;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:42:01 UTC;0.00;572.16;837.11;0.00;412.84;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:43:01 UTC;0.00;579.32;1011.46;0.00;592.65;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:44:01 UTC;0.00;580.22;768.60;0.00;403.35;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:45:01 UTC;0.00;573.28;1033.73;0.00;595.00;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:46:01 UTC;0.00;572.26;803.30;0.00;413.40;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:47:01 UTC;0.00;576.41;1024.90;0.00;593.19;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:48:01 UTC;0.00;576.33;827.71;0.00;418.74;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:49:01 UTC;2.13;581.56;954.83;0.00;579.37;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:50:01 UTC;0.00;571.66;840.30;0.00;414.49;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:51:01 UTC;0.00;573.98;1001.12;0.00;593.25;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:52:01 UTC;0.00;572.95;822.96;0.00;412.11;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:53:01 UTC;0.00;580.59;1000.57;0.00;586.70;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:54:01 UTC;0.00;576.78;816.79;0.00;413.84;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:55:01 UTC;2.07;576.08;994.20;0.00;586.52;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:56:01 UTC;0.00;573.52;840.83;0.00;420.75;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:57:01 UTC;0.00;574.55;969.49;0.00;584.50;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:58:01 UTC;0.00;577.73;821.16;0.00;412.34;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 11:59:01 UTC;0.00;582.06;1014.97;0.00;600.07;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:00:01 UTC;0.00;573.05;821.20;0.00;414.03;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:01:01 UTC;0.00;575.29;1027.75;0.00;630.23;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:02:01 UTC;0.00;576.46;892.06;0.00;436.20;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:03:01 UTC;0.00;580.82;987.78;0.00;588.01;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:04:01 UTC;0.00;579.89;832.52;0.00;414.29;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:05:01 UTC;0.00;577.06;986.91;0.00;588.80;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:06:01 UTC;0.00;572.62;832.55;0.00;415.12;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:07:01 UTC;0.00;575.58;1027.27;0.00;598.35;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:08:01 UTC;0.00;580.19;785.47;0.00;400.73;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:09:01 UTC;0.00;580.45;1008.54;0.00;592.11;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:10:01 UTC;0.00;572.70;797.08;0.00;409.57;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:11:01 UTC;0.00;577.86;1031.19;0.00;598.97;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:12:01 UTC;0.00;571.69;800.37;0.00;408.37;0.00;0.00;0.00;0.00
